Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Crop Yield,N_P_interaction,Temp_Humidity_interaction,K_N_interaction,N_to_P_ratio,K_to_P_ratio,Avg_Yield_CropType
-0.0756802932724522,0.0965247366087641,1.3829795797718083,Loamy,Cotton,-0.8799712530033661,1.4605262182588423,0.9429307106770632,14-35-14,-0.8666554715487452,-0.8297519189698498,-0.007305020374597469,-1.2852210863255011,-0.9332290377332957,1.5489204591604255,-1.0379672559199327
1.487523805068243,1.3194888614238354,-0.5224827265291432,Clayey,Paddy,-0.5424659481946248,-0.77937289723666,1.6980303788869235,DAP,1.6247758572053537,-0.9211236595461729,1.9627710918903474,0.42278325769667663,-0.3194675639917895,-0.4589861571036142,1.3989247056812684
-1.1922546492300918,-1.126439388206307,-1.3958196169170791,Red,Ground Nuts,-0.2893369695880687,2.020500997132718,-0.5672686257426576,17-17-17,-0.9621603391509858,0.16413178511476884,1.3430025976648698,-0.5846056355600517,0.5100537320621346,-3.561812635592435,-0.4954112147303308
-0.2989951644639801,-0.1480680883542501,-0.7606655148167621,Sandy,Millets,-0.2893369695880687,-0.77937289723666,1.3959905116029794,DAP,-0.5130106357172607,-0.40391166420090374,0.04427164242934614,0.2255013922655285,-0.2072626997966706,-0.5582934357113155,-0.5010556594055394
-0.745624906847036,-0.6372537382802785,-1.0782425658669208,Clayey,Pulses,-0.4580896219924394,-0.77937289723666,-0.4162486921006854,20-20,-0.7427759693690276,0.19067920601925026,0.4751522592431581,0.3570226358862939,1.1005217102360123,1.872377702092193,-0.8286014437366167
-0.0756802932724522,0.0965247366087641,1.1447967914841894,Loamy,Sugarcane,-0.7112186005989954,0.7885564836101917,1.0184406774980492,14-35-14,2.113286715312104,-0.7243339534432554,-0.007305020374597469,-0.5608360387665052,-0.6983400388191181,0.774277507522469,2.1132200485716557
0.3709494491106035,0.3411175615717783,-0.7606655148167621,Red,Tobacco,0.3012973138272286,-0.77937289723666,0.4143609429301609,28-28,-0.4181978323730074,0.12484583905977503,0.12653737154700354,-0.2348229604071503,0.7271355851278337,-1.8808988386465317,-0.6730994803992568
0.8175791914936593,0.7080067990162997,1.3035853170092688,Black,Sugarcane,1.398189554455638,-0.77937289723666,-1.397878260773504,Urea,2.113286715312104,-1.9544987826141278,0.57885162631176,-1.0897110439421254,-1.000223405652912,0.5575402927760627,2.1132200485716557
1.0408940626851872,0.952599623979314,-0.1255114127164449,Sandy,Barley,-0.7112186005989954,-0.77937289723666,1.2449705779610072,DAP,-0.3275374145766777,-0.88544623224435,0.9915552927162098,0.554304501317442,-0.5712729617199912,-0.6260166183979103,-0.32852776542096673
1.710838676259771,1.3194888614238354,0.350854163858793,Loamy,Wheat,-0.8799712530033661,1.012546395159742,0.7164008102141051,14-35-14,0.2849394537420383,-0.6304121186167327,2.257432577017867,-0.8910117200727596,-1.2283208116690498,1.4133777730923525,0.024078477847856317
-0.9689397780385638,-0.8818465632432928,-0.9194540403418414,Black,Oil seeds,-0.5424659481946248,-0.77937289723666,-0.7937985262056156,20-20,-0.6022869249976158,0.43060867019362503,0.8544562132530265,0.42278325769667663,0.6833807492291316,0.9818283271328573,-0.5062564389715876
-0.2989951644639801,-0.1480680883542501,-0.0461171499539052,Clayey,Paddy,0.4700499662315993,-0.77937289723666,-0.0386988579957552,28-28,1.8130173353778856,-0.018190396894106186,0.04427164242934614,-0.36634420402791573,-12.146666264658874,20.139949278901952,1.3989247056812684
-0.0756802932724522,0.0965247366087641,-1.1576368286294605,Red,Ground Nuts,1.90444751166875,-0.77937289723666,-1.397878260773504,Urea,-0.6147440816413864,-2.66218577534594,-0.007305020374597469,-1.4842747748044216,-1.3623853575062372,0.5575402927760627,-0.4954112147303308
0.5942643203021315,0.5857103865347926,0.5890369521464119,Sandy,Maize,-1.133100231609922,1.2365363067092925,0.791910777035091,14-35-14,1.0614355512037326,-0.8973142848728549,0.34806678474799724,-1.4011195755263768,-1.4308414958194418,1.5614571503644898,0.7045610821683074
0.8175791914936593,0.7080067990162997,-0.9988483031043812,Red,Tobacco,0.385673640029414,-0.77937289723666,0.1878310424672028,28-28,-0.5766805474520876,0.07244148185884555,0.57885162631176,-0.3005835822175331,2.0532899230798503,-4.149307471715034,-0.6730994803992568
1.264208933876715,1.074896036460821,-0.8400597775793018,Black,Oil seeds,-0.4580896219924394,-0.77937289723666,-0.3407387252796994,20-20,-0.874268178386605,0.15608887386156314,1.3588931722824413,0.3570226358862939,1.3444053534618452,2.2873102665603016,-0.5062564389715876
-0.522310035655508,-0.6372537382802785,-0.4430884637666035,Clayey,Pulses,1.8200711854665648,-0.77937289723666,-1.397878260773504,Urea,-0.924096804961687,-2.5442379432239712,0.3328440227627781,-1.418514152994039,-1.3020250321973497,0.5575402927760627,-0.8286014437366167
-0.0756802932724522,0.0965247366087641,0.2714599010962533,Sandy,Barley,-0.5424659481946248,-0.77937289723666,1.7735403457079095,DAP,-0.0950038238929618,-0.9620852452958638,-0.007305020374597469,0.42278325769667663,-0.3058659723425277,-0.43944444775578273,-0.32852776542096673
0.1476345779190756,0.3411175615717783,1.5417681052968877,Red,Cotton,-0.6268422743968101,1.9085060413579429,-0.2652287584587134,17-17-17,-0.8009093670399565,0.16625659818770208,0.050360747223433776,-1.1963322676648653,2.36341127353903,-7.195725109802297,-1.0379672559199327
-0.745624906847036,-0.7595501507617857,-0.0461171499539052,Black,Millets,0.385673640029414,-0.77937289723666,0.4143609429301609,28-28,-0.9919191022444376,0.15980809314589545,0.5663395104074086,-0.3005835822175331,0.9307651115402213,-1.8808988386465317,-0.5010556594055394
0.8175791914936593,0.7080067990162997,0.8272197404340309,Loamy,Wheat,1.651318533062194,-0.77937289723666,-1.397878260773504,Urea,0.358990329346674,-2.308342278980034,0.57885162631176,-1.2869929093732735,-1.1813043815795745,0.5575402927760627,0.024078477847856317
-0.2989951644639801,-0.1480680883542501,-0.5224827265291432,Sandy,Millets,-0.8799712530033661,-0.77937289723666,-0.2652287584587134,20-20,-0.9192523551557762,0.23339368291344118,0.04427164242934614,0.6858257449382074,3.317794706395132,2.93850425674046,-0.5010556594055394
-1.1922546492300918,-1.126439388206307,0.9860082659591102,Loamy,Sugarcane,-0.6268422743968101,2.020500997132718,-0.2652287584587134,17-17-17,2.113286715312104,0.16625659818770208,1.3430025976648698,-1.2665354404636955,2.36341127353903,-7.617984666741578,2.1132200485716557
0.3709494491106035,0.3411175615717783,-0.7606655148167621,Red,Ground Nuts,-0.2893369695880687,-0.77937289723666,1.3959905116029794,DAP,0.0122661360950618,-0.40391166420090374,0.12653737154700354,0.2255013922655285,-0.2072626997966706,-0.5582934357113155,-0.4954112147303308
-0.522310035655508,-0.6372537382802785,-0.2049056754789845,Clayey,Paddy,1.4825658806578237,-0.77937289723666,-1.397878260773504,Urea,1.093270507071146,-2.072446614736097,0.3328440227627781,-1.1554716657525084,-1.0605837309617998,0.5575402927760627,1.3989247056812684
-0.0756802932724522,0.0965247366087641,0.4302484266213326,Loamy,Wheat,-0.4580896219924394,-0.77937289723666,-0.7182885593846295,20-20,0.2157330279433133,0.32904053464999883,-0.007305020374597469,0.3570226358862939,0.6377524098912327,1.0850430124452712,0.024078477847856317
0.8175791914936593,0.7080067990162997,1.6211623680594274,Black,Cotton,0.4700499662315993,-0.77937289723666,0.1123210756462167,28-28,-1.0313667649497107,0.05279651781460107,0.57885162631176,-0.36634420402791573,4.184840455692129,-6.938733038476496,-1.0379672559199327
-0.522310035655508,-0.6372537382802785,0.2714599010962533,Sandy,Barley,-1.133100231609922,2.020500997132718,-0.2652287584587134,10-26-26,-0.5780646759680621,0.3005307676391802,0.3328440227627781,-2.2894301478191608,4.272178139251233,-7.617984666741578,-0.32852776542096673
-0.745624906847036,-0.7595501507617857,-0.6812712520542225,Black,Oil seeds,1.5669422068600087,-0.77937289723666,-1.397878260773504,Urea,-0.9628524034089728,-2.190394446858065,0.5663395104074086,-1.221232287562891,-1.1209440562706872,0.5575402927760627,-0.5062564389715876
1.264208933876715,1.074896036460821,1.462373842534348,Red,Cotton,-0.2893369695880687,-0.77937289723666,1.6225204120659376,DAP,-0.7469283549169511,-0.46945513912194287,1.3588931722824413,0.2255013922655285,-0.1783255169616895,-0.4803467562528458,-1.0379672559199327
0.8175791914936593,0.7080067990162997,1.0654025287216498,Black,Sugarcane,-0.7955949268011807,-0.77937289723666,-0.4162486921006854,20-20,2.113286715312104,0.331165347722932,0.57885162631176,0.6200651231278247,1.911349760970532,1.872377702092193,2.1132200485716557
-0.2989951644639801,-0.1480680883542501,0.9066140031965704,Loamy,Sugarcane,-0.8799712530033661,1.012546395159742,1.0939506443190352,14-35-14,2.113286715312104,-0.9626451192052611,0.04427164242934614,-0.8910117200727596,-0.8043968465819457,0.9255860626179995,2.1132200485716557
-1.1922546492300918,-1.126439388206307,-0.2842999382415242,Clayey,Pulses,-1.0487239054077369,2.020500997132718,-0.1897187916377273,10-26-26,-0.5109344429432989,0.19896263209555407,1.3430025976648698,-2.1189476965932506,5.5278099979695705,-10.65003434675718,-0.8286014437366167
-0.0756802932724522,0.0965247366087641,-0.4430884637666035,Sandy,Millets,-0.7112186005989954,-0.77937289723666,-0.3407387252796994,20-20,-0.0866990527971148,0.24233971936331336,-0.007305020374597469,0.554304501317442,2.087290451960321,2.2873102665603016,-0.5010556594055394
-0.9689397780385638,-0.8818465632432928,-0.3636942010040639,Clayey,Pulses,0.2169209876250433,-0.77937289723666,0.3388509761091748,28-28,-0.7462362906589638,0.07350388839531215,0.8544562132530265,-0.16906233859676767,0.6401644461862412,-2.300039404183831,-0.8286014437366167
0.1476345779190756,0.3411175615717783,-0.9194540403418414,Red,Tobacco,1.7356948592643795,-0.77937289723666,-1.397878260773504,Urea,-1.0196016725639274,-2.4262901111020025,0.050360747223433776,-1.3527535311836563,-1.2416647068884623,0.5575402927760627,-0.6730994803992568
0.8175791914936593,0.7080067990162997,0.350854163858793,Loamy,Wheat,0.385673640029414,-0.77937289723666,0.0368111088252307,28-28,0.0399487064145518,0.01419707433414561,0.57885162631176,-0.3005835822175331,10.476814622613434,-21.171644931748236,0.024078477847856317
-0.745624906847036,-0.7595501507617857,-0.7606655148167621,Black,Oil seeds,1.9888238378709355,-0.77937289723666,-1.397878260773504,Urea,-0.7697664754305303,-2.7801336074679086,0.5663395104074086,-1.5500353966148044,-1.4227456828151248,0.5575402927760627,-0.5062564389715876
0.5942643203021315,0.5857103865347926,-0.9988483031043812,Red,Ground Nuts,-0.4580896219924394,-0.77937289723666,1.5470104452449511,DAP,-0.7753029894944283,-0.708669430080615,0.34806678474799724,0.3570226358862939,-0.2961126263160298,-0.5037925864299314,-0.4954112147303308
-0.2989951644639801,-0.1480680883542501,-0.1255114127164449,Clayey,Paddy,-0.7955949268011807,1.4605262182588423,0.2633410092881888,14-35-14,1.1119562420368017,-0.20951277100838564,0.04427164242934614,-1.1619872497068489,-3.0211470207570263,5.546119368522448,1.3989247056812684
-0.0756802932724522,0.0965247366087641,0.2714599010962533,Sandy,Maize,0.3012973138272286,-0.77937289723666,0.1878310424672028,28-28,0.1271488029209453,0.0565929885487363,-0.007305020374597469,-0.2348229604071503,1.6040783556928944,-4.149307471715034,0.7045610821683074
-0.745624906847036,-0.7595501507617857,1.2241910542467291,Loamy,Sugarcane,-0.7112186005989954,-0.77937289723666,-0.2652287584587134,20-20,2.113286715312104,0.18863562642961512,0.5663395104074086,0.554304501317442,2.681539084491064,2.93850425674046,2.1132200485716557
-0.9689397780385638,-0.8818465632432928,-0.6018769892916829,Clayey,Pulses,-0.9643475792055516,2.020500997132718,0.1123210756462167,10-26-26,-0.3669850772819509,-0.10831655739319271,0.8544562132530265,-1.9484652453673397,-8.585556967830422,17.98845850656049,-0.8286014437366167
0.8175791914936593,0.7080067990162997,1.5417681052968877,Red,Cotton,-0.3737132957902541,-0.77937289723666,1.4715004784239654,DAP,-1.0050683231461952,-0.5499192935487558,0.57885162631176,0.29126201407591124,-0.2539673260746672,-0.5296446579662281,-1.0379672559199327
-0.522310035655508,-0.6372537382802785,-0.0461171499539052,Clayey,Paddy,-0.7112186005989954,1.012546395159742,0.791910777035091,14-35-14,0.9673148121174664,-0.5632216746421606,0.3328440227627781,-0.7201418302070691,-0.8981033256782592,1.2786100984009916,1.3989247056812684
-0.0756802932724522,0.0965247366087641,-0.2842999382415242,Sandy,Millets,1.90444751166875,-0.77937289723666,-1.397878260773504,Urea,-0.8223633590375613,-2.66218577534594,-0.007305020374597469,-1.4842747748044216,-1.3623853575062372,0.5575402927760627,-0.5010556594055394
-0.2989951644639801,-0.1480680883542501,1.700556630821967,Black,Cotton,-0.3737132957902541,-0.77937289723666,1.2449705779610072,DAP,-0.91579203386584,-0.46526205785170544,0.04427164242934614,0.29126201407591124,-0.3001781746715176,-0.6260166183979103,-1.0379672559199327
-0.9689397780385638,-0.8818465632432928,1.2241910542467291,Loamy,Sugarcane,-0.6268422743968101,-0.77937289723666,-0.7182885593846295,20-20,2.113286715312104,0.45025363423786935,0.8544562132530265,0.4885438795070593,0.8726898666236649,1.0850430124452712,2.1132200485716557
0.1476345779190756,0.3411175615717783,0.0332771128086343,Sandy,Barley,0.2169209876250433,-0.77937289723666,0.7164008102141051,28-28,-0.1780515348514317,0.1554023712870249,0.050360747223433776,-0.16906233859676767,0.30279234995262494,-1.0878991176805308,-0.32852776542096673
1.0408940626851872,0.952599623979314,-1.237031091392,Clayey,Pulses,-0.8799712530033661,0.7885564836101917,0.9429307106770632,14-35-14,-0.4742550372699746,-0.8297519189698498,0.9915552927162098,-0.6939070369463887,-0.9332290377332957,0.8362816465722381,-0.8286014437366167
-0.2989951644639801,-0.1480680883542501,-1.0782425658669208,Red,Tobacco,-0.4580896219924394,2.020500997132718,-0.1897187916377273,10-26-26,-0.9081793270279802,0.08690820954618889,0.04427164242934614,-0.9255705380118736,2.4145844100229534,-10.65003434675718,-0.6730994803992568
-0.745624906847036,-0.7595501507617857,-1.0782425658669208,Black,Millets,1.398189554455638,-0.77937289723666,-1.397878260773504,Urea,-0.5275439851349929,-1.9544987826141278,0.5663395104074086,-1.0897110439421254,-1.000223405652912,0.5575402927760627,-0.5010556594055394
1.264208933876715,1.074896036460821,0.5096426893838722,Loamy,Wheat,-0.5424659481946248,2.020500997132718,0.0368111088252307,10-26-26,-0.3247691575447287,-0.01996877305297429,1.3588931722824413,-1.0960529892377846,-14.736073686243786,54.88685819998131,0.024078477847856317
-0.2989951644639801,-0.1480680883542501,1.3829795797718083,Loamy,Cotton,-0.6268422743968101,-0.77937289723666,1.4715004784239654,DAP,-1.1940018655767144,-0.9223987066712726,0.04427164242934614,0.4885438795070593,-0.4259882056443343,-0.5296446579662281,-1.0379672559199327
-0.0756802932724522,0.0965247366087641,-1.3958196169170791,Black,Oil seeds,-0.8799712530033661,1.2365363067092925,0.8674207438560771,14-35-14,-0.879804692450503,-0.763305318852144,-0.007305020374597469,-1.0881164031991306,-1.0144675980700009,1.4255306780901482,-0.5062564389715876
0.8175791914936593,0.7080067990162997,0.112671375571174,Clayey,Paddy,-1.0487239054077369,2.020500997132718,0.1878310424672028,10-26-26,1.9555825725232592,-0.1969829044130114,0.57885162631176,-2.1189476965932506,-5.583306722498392,10.756955898435251,1.3989247056812684
1.264208933876715,1.074896036460821,-0.2049056754789845,Red,Ground Nuts,1.90444751166875,-0.77937289723666,-1.397878260773504,Urea,-0.6272012382851568,-2.66218577534594,1.3588931722824413,-1.4842747748044216,-1.3623853575062372,0.5575402927760627,-0.4954112147303308
-0.522310035655508,-0.6372537382802785,-1.475213879679619,Sandy,Maize,-0.7955949268011807,1.4605262182588423,0.8674207438560771,14-35-14,0.2496441765846885,-0.6901155432140014,0.3328440227627781,-1.1619872497068489,-0.9171950466268067,1.6837555993998383,0.7045610821683074
-1.1922546492300918,-1.126439388206307,-0.9194540403418414,Clayey,Pulses,0.4700499662315993,-0.77937289723666,0.0368111088252307,28-28,-1.3144210464664958,0.017303060460247415,1.3430025976648698,-0.36634420402791573,12.768895377964087,-21.171644931748236,-0.8286014437366167
-0.0756802932724522,0.0965247366087641,-1.3164253541545397,Red,Tobacco,-1.2174765578121074,2.020500997132718,-0.1142088248167413,10-26-26,-0.3835946194736449,0.1390465669096522,-0.007305020374597469,-2.459912599045072,10.660185147258334,-17.69144102319459,-0.6730994803992568
1.710838676259771,1.5640816863868496,0.5890369521464119,Loamy,Wheat,1.7356948592643795,-0.77937289723666,-1.397878260773504,Urea,0.2018917427835683,-2.4262901111020025,2.675891441900228,-1.3527535311836563,-1.2416647068884623,0.5575402927760627,0.024078477847856317
1.264208933876715,0.0965247366087641,-0.0461171499539052,Sandy,Millets,-0.2893369695880687,-0.77937289723666,1.6980303788869235,DAP,-1.0119889657260677,-0.4913029640956226,0.12202743436089639,0.2255013922655285,-0.1703955375534532,-0.4589861571036142,-0.5010556594055394
-0.2989951644639801,-0.1480680883542501,1.0654025287216498,Black,Sugarcane,-0.5424659481946248,-0.77937289723666,-0.6427785925636436,20-20,2.113286715312104,0.3486854986942433,0.04427164242934614,0.42278325769667663,0.8439403527292583,1.2125078818137112,2.1132200485716557
-0.6161022815559501,-8.942925162637771e-05,-0.9774118521584956,Loamy,Cotton,0.1325446614228579,-0.3313930741375595,-0.2652287584587134,DAP,-1.3026559540807126,-0.03515465598951513,5.509756596485247e-05,-0.043924382809442865,-0.4997390250292765,1.2494660289833337,-1.0379672559199327
-0.6451332148108485,0.876775848240779,0.5207578861706279,Black,Millets,-0.7955949268011807,1.9085060413579429,-0.3407387252796994,28-28,-0.7240902344033718,0.2710900011972301,-0.5656372216440824,-1.5183977242737838,2.334918818126479,-5.601099906948426,-0.5010556594055394
